Gender,University_Ranking,Updated_University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Job_Offers,Current_Job_Level,Job_Status
Female,497,9.5,Business,4,5,0,4,3,Mid,Yes
Male,343,9.5,Engineering,4,7,3,7,1,Entry,Yes
Male,427,8.5,Engineering,4,3,0,5,3,Senior,No
Male,818,7.0,Medicine,4,7,1,1,1,Entry,Yes
Male,828,8.5,Law,1,6,5,3,3,Entry,No
Male,240,7.0,Mathematics,3,3,5,10,3,Entry,Yes
Male,59,8.5,Medicine,0,2,2,9,2,Mid,No
Male,527,9.5,Engineering,4,4,3,1,4,Entry,Yes
Female,797,8.5,Computer Science,4,4,3,10,2,Entry,Yes
Female,203,9.5,Business,0,6,2,4,0,Entry,Yes
Male,749,9.5,Engineering,0,0,2,5,4,Mid,No
Male,466,8.5,Business,3,8,4,10,2,Mid,Yes
Female,296,9.5,Arts,2,1,5,3,4,Mid,No
Male,287,7.0,Computer Science,3,8,4,3,4,Executive,Yes
Male,73,9.5,Arts,2,8,1,1,4,Senior,Yes
Male,726,9.5,Engineering,1,2,5,6,3,Entry,No
Female,523,8.5,Medicine,3,6,3,4,4,Mid,Yes
Female,337,8.5,Engineering,1,2,2,8,3,Mid,No
Female,737,8.5,Arts,0,7,2,6,5,Entry,No
Female,318,9.5,Business,3,7,5,3,4,Entry,Yes
Female,203,9.5,Law,0,2,0,7,3,Mid,No
Male,231,8.5,Law,4,4,4,3,4,Mid,No
Female,904,9.5,Engineering,0,6,5,9,0,Mid,Yes
Male,563,7.0,Mathematics,4,0,5,8,2,Entry,No
Female,57,8.5,Medicine,2,2,0,3,5,Senior,No
Female,644,9.5,Arts,4,0,2,2,4,Mid,Yes
Female,420,7.0,Engineering,2,1,3,3,0,Senior,No
Male,915,9.5,Arts,4,6,3,4,2,Entry,Yes
Male,280,9.5,Arts,4,6,0,3,1,Mid,Yes
Female,809,9.5,Computer Science,1,2,4,9,5,Mid,Yes
Female,305,7.0,Law,1,5,1,10,5,Entry,No
Female,466,7.0,Mathematics,0,5,5,2,4,Entry,No
Male,737,7.0,Law,1,1,3,8,1,Entry,No
Female,174,9.5,Business,2,8,1,7,2,Executive,Yes
Female,804,9.5,Mathematics,1,7,5,1,2,Mid,Yes
Female,266,7.0,Computer Science,0,1,4,6,4,Entry,No
Female,247,9.5,Law,3,3,0,6,0,Mid,Yes
Female,78,8.5,Arts,2,8,4,9,4,Mid,Yes
Female,647,7.0,Medicine,3,3,2,10,0,Entry,Yes
Female,652,8.5,Medicine,2,6,4,8,4,Executive,No
Other,854,7.0,Computer Science,0,4,0,7,0,Senior,No
Male,253,8.5,Medicine,1,9,0,7,3,Entry,No
Male,475,8.5,Arts,3,5,4,5,0,Mid,No
Female,176,9.5,Mathematics,3,0,5,2,0,Mid,Yes
Female,421,9.5,Engineering,1,3,0,10,2,Entry,Yes
Female,971,8.5,Arts,0,4,2,5,1,Senior,No
Female,932,9.5,Law,1,5,1,1,4,Senior,No
Male,572,9.5,Engineering,4,5,4,10,2,Mid,Yes
Female,461,8.5,Medicine,4,4,0,6,1,Entry,No
Female,864,9.5,Mathematics,4,2,5,2,2,Entry,Yes
Male,254,9.5,Business,3,1,5,1,5,Entry,Yes
Male,520,9.5,Business,3,6,5,1,2,Entry,Yes
Female,903,9.5,Arts,0,0,1,1,4,Senior,No
Male,107,9.5,Arts,2,4,2,4,5,Senior,No
Female,171,8.5,Medicine,1,3,4,5,3,Entry,No
Male,58,9.5,Business,2,6,0,5,2,Mid,Yes
Female,337,7.0,Business,3,1,1,1,4,Entry,No
Female,342,9.5,Arts,1,7,2,6,0,Entry,Yes
Female,942,8.5,Law,3,8,3,3,1,Entry,Yes
Male,290,7.0,Business,0,9,0,4,4,Entry,No
Female,84,9.5,Arts,1,0,5,5,3,Entry,No
Male,117,8.5,Computer Science,3,4,5,4,4,Entry,No
Male,712,9.5,Business,4,3,2,4,4,Mid,Yes
Other,534,8.5,Engineering,4,4,1,10,0,Entry,Yes
Female,219,9.5,Mathematics,3,8,5,1,1,Entry,Yes
Female,738,8.5,Medicine,2,2,4,2,5,Senior,No
Male,917,7.0,Mathematics,0,0,1,2,1,Entry,No
Male,783,8.5,Arts,0,2,5,2,3,Mid,No
Male,901,9.5,Business,3,3,4,10,5,Entry,Yes
Female,102,9.5,Business,0,1,2,1,5,Mid,No
Female,657,9.5,Law,1,0,2,10,1,Entry,Yes
Female,456,9.5,Arts,0,0,1,8,0,Mid,No
Female,659,9.5,Engineering,4,7,1,1,3,Mid,Yes
Male,773,9.5,Business,3,3,4,8,0,Entry,Yes
Male,791,7.0,Computer Science,1,1,0,1,0,Entry,No
Male,851,7.0,Medicine,0,9,1,10,5,Mid,Yes
Male,526,8.5,Arts,4,2,5,3,4,Entry,No
Male,266,7.0,Business,2,7,0,9,4,Entry,Yes
Female,287,9.5,Mathematics,0,5,0,8,4,Entry,No
Male,141,9.5,Law,4,7,0,2,5,Entry,Yes
Female,895,9.5,Law,4,9,2,4,2,Entry,Yes
Male,406,9.5,Medicine,4,4,2,8,0,Mid,Yes
Other,293,9.5,Arts,4,2,0,9,1,Entry,Yes
Female,935,9.5,Arts,2,5,0,7,3,Mid,No
Female,906,7.0,Arts,3,9,2,1,2,Senior,Yes
Male,31,8.5,Engineering,4,7,4,8,4,Senior,Yes
Female,171,8.5,Computer Science,3,4,5,1,5,Entry,No
Female,355,7.0,Law,2,4,3,9,2,Mid,No
Male,205,9.5,Arts,2,2,1,8,5,Mid,No
Male,478,9.5,Engineering,1,2,0,4,2,Senior,No
Male,994,7.0,Arts,1,7,2,10,0,Senior,Yes
Female,932,9.5,Arts,4,0,0,4,0,Mid,Yes
Female,291,9.5,Engineering,3,3,0,4,5,Mid,Yes
Female,111,7.0,Computer Science,2,8,0,6,1,Entry,No
Male,68,8.5,Medicine,0,5,0,2,3,Entry,No
Male,695,9.5,Law,1,5,4,4,3,Mid,No
Female,373,9.5,Business,1,9,1,4,4,Entry,Yes
Male,196,8.5,Mathematics,0,6,1,8,1,Entry,No
Female,126,8.5,Arts,3,6,2,2,3,Senior,Yes
Female,687,7.0,Computer Science,3,5,4,8,2,Executive,No
Male,262,7.0,Law,3,8,4,10,2,Entry,Yes
Female,887,9.5,Business,4,7,1,2,3,Senior,Yes
Male,924,7.0,Arts,4,7,2,9,2,Senior,Yes
Female,798,8.5,Mathematics,0,1,4,9,5,Mid,No
Male,155,7.0,Business,2,6,2,6,2,Entry,No
Female,581,9.5,Engineering,0,0,1,10,5,Senior,Yes
Male,108,7.0,Mathematics,2,9,0,5,4,Entry,No
Male,423,8.5,Law,0,7,5,7,2,Senior,No
Female,35,9.5,Computer Science,4,2,5,8,5,Entry,Yes
Male,871,8.5,Computer Science,3,8,5,8,3,Mid,Yes
Female,44,8.5,Law,1,4,4,3,0,Entry,No
Male,655,8.5,Medicine,0,6,2,3,2,Mid,No
Female,723,9.5,Medicine,0,6,0,5,3,Senior,Yes
Male,990,9.5,Business,1,8,1,5,2,Entry,Yes
Female,998,8.5,Engineering,0,1,3,2,1,Mid,No
Male,416,7.0,Business,3,3,5,5,5,Senior,No
Male,1000,7.0,Arts,1,7,4,1,4,Senior,No
Male,285,9.5,Computer Science,1,4,4,7,0,Senior,No
Female,447,9.5,Business,3,4,2,7,5,Mid,Yes
Male,518,9.5,Business,3,2,1,1,2,Mid,Yes
Female,730,9.5,Law,1,4,5,3,3,Entry,No
Female,27,9.5,Mathematics,3,6,1,8,0,Entry,Yes
Male,227,9.5,Computer Science,3,3,4,9,2,Entry,Yes
Female,796,9.5,Computer Science,3,7,4,3,1,Entry,Yes
Male,901,8.5,Medicine,1,5,5,6,3,Entry,No
Male,425,8.5,Medicine,0,5,5,6,4,Mid,No
Female,568,9.5,Computer Science,2,5,2,6,2,Entry,No
Female,368,9.5,Mathematics,1,3,2,5,3,Entry,No
Female,310,9.5,Business,2,2,3,6,2,Entry,No
Male,848,7.0,Arts,3,9,0,6,4,Entry,Yes
Male,105,9.5,Business,3,5,2,10,1,Senior,Yes
Male,18,8.5,Mathematics,0,5,0,6,5,Mid,No
Female,205,9.5,Arts,3,1,4,8,4,Mid,Yes
Female,43,7.0,Computer Science,2,9,3,6,4,Entry,No
Female,89,8.5,Law,1,8,3,3,4,Mid,No
Male,586,7.0,Arts,1,3,3,7,5,Mid,No
Male,157,9.5,Medicine,0,3,1,6,0,Entry,No
Male,266,8.5,Law,2,9,5,9,3,Executive,Yes
Male,134,7.0,Mathematics,3,7,5,4,2,Senior,Yes
Male,464,7.0,Computer Science,4,2,4,1,5,Executive,No
Female,601,9.5,Mathematics,0,9,1,6,1,Entry,Yes
Female,748,7.0,Engineering,0,6,1,9,2,Senior,Yes
Female,132,9.5,Arts,4,6,3,8,0,Entry,Yes
Male,741,9.5,Arts,1,1,1,2,1,Mid,No
Male,34,8.5,Mathematics,1,2,4,3,0,Senior,No
Female,83,9.5,Law,1,3,4,8,2,Entry,No
Male,929,8.5,Engineering,4,1,1,9,1,Entry,Yes
Female,132,9.5,Engineering,3,8,5,8,5,Entry,Yes
Female,428,8.5,Computer Science,3,9,4,10,2,Mid,Yes
Male,866,9.5,Law,2,5,5,1,3,Mid,No
Female,204,9.5,Business,2,0,0,3,0,Mid,No
Male,799,9.5,Engineering,1,0,1,8,3,Mid,No
Female,336,7.0,Mathematics,4,7,3,1,3,Senior,Yes
Female,962,8.5,Arts,0,5,3,7,2,Senior,No
Male,497,9.5,Engineering,3,9,4,4,2,Entry,Yes
Male,442,9.5,Mathematics,4,6,4,7,4,Entry,Yes
Female,828,7.0,Computer Science,2,5,3,4,4,Senior,No
Female,258,8.5,Computer Science,3,1,0,8,1,Entry,No
Male,292,8.5,Arts,3,2,3,6,2,Entry,No
Female,966,9.5,Arts,4,7,1,10,0,Senior,Yes
Male,125,8.5,Arts,2,3,3,10,2,Mid,No
Male,956,8.5,Business,4,7,2,8,2,Mid,Yes
Male,663,7.0,Arts,0,2,0,1,5,Entry,No
Male,871,8.5,Law,3,1,0,9,3,Senior,Yes
Male,759,7.0,Computer Science,4,6,3,9,3,Entry,Yes
Other,175,9.5,Computer Science,4,0,2,6,4,Entry,Yes
Male,884,7.0,Engineering,0,2,1,9,5,Senior,No
Male,492,9.5,Arts,4,1,3,6,1,Entry,Yes
Male,869,8.5,Business,3,4,1,6,1,Mid,No
Female,814,8.5,Law,1,1,2,4,2,Mid,No
Female,80,7.0,Medicine,1,9,3,3,5,Entry,No
Male,619,9.5,Engineering,2,4,3,3,0,Mid,No
Male,812,9.5,Law,0,2,1,2,3,Mid,No
Male,915,8.5,Mathematics,2,8,3,4,0,Entry,No
Male,305,7.0,Business,1,9,2,9,5,Mid,Yes
Male,510,9.5,Arts,0,8,3,7,3,Entry,Yes
Male,344,9.5,Business,4,7,4,3,5,Mid,Yes
Male,570,8.5,Medicine,4,4,2,8,5,Mid,No
Female,91,9.5,Law,3,9,0,9,2,Mid,Yes
Male,647,8.5,Business,1,6,1,1,1,Senior,No
Female,862,8.5,Mathematics,4,1,5,1,5,Entry,No
Female,169,7.0,Medicine,0,2,5,9,2,Entry,No
Female,334,8.5,Medicine,4,1,2,9,3,Entry,Yes
Male,634,9.5,Law,2,9,5,7,5,Mid,Yes
Male,236,7.0,Medicine,2,0,0,3,1,Entry,No
Male,399,9.5,Law,2,2,0,4,0,Mid,No
Female,588,9.5,Business,2,3,2,7,0,Entry,No
Male,821,7.0,Mathematics,2,8,0,9,4,Executive,Yes
Female,477,7.0,Arts,3,1,0,8,0,Mid,No
Female,535,9.5,Computer Science,2,8,5,8,4,Entry,Yes
Male,845,8.5,Computer Science,3,0,4,1,1,Mid,No
Female,585,7.0,Business,3,8,3,6,2,Mid,Yes
Male,88,8.5,Arts,4,5,5,6,5,Executive,No
Male,615,8.5,Computer Science,0,7,5,5,5,Mid,No
Male,606,9.5,Mathematics,2,2,4,1,2,Entry,No
Male,961,9.5,Medicine,0,7,3,3,5,Executive,Yes
Female,828,8.5,Business,1,8,0,4,1,Entry,No
Male,778,9.5,Business,3,6,3,10,5,Mid,Yes
Male,253,9.5,Engineering,1,3,4,7,5,Mid,No
Female,358,7.0,Engineering,3,5,1,5,1,Entry,No
Female,58,7.0,Engineering,2,5,1,2,3,Executive,No
Male,943,9.5,Law,1,1,3,3,0,Entry,No
Female,399,9.5,Arts,4,1,1,1,0,Entry,Yes
Female,521,7.0,Business,1,4,2,6,0,Entry,No
Male,525,7.0,Engineering,3,0,1,8,4,Senior,No
Male,919,8.5,Business,3,4,3,4,0,Entry,No
Male,417,7.0,Medicine,0,9,0,2,5,Entry,No
Female,393,9.5,Engineering,1,2,4,4,5,Entry,No
Female,643,7.0,Business,4,2,1,10,3,Entry,Yes
Female,222,7.0,Arts,2,7,3,4,2,Mid,No
Female,329,8.5,Law,0,2,4,5,2,Entry,No
Male,372,9.5,Mathematics,1,2,2,3,5,Entry,No
Male,511,8.5,Arts,0,0,0,9,4,Entry,No
Male,153,8.5,Arts,1,7,5,7,3,Mid,No
Female,893,9.5,Mathematics,2,9,4,9,1,Entry,Yes
Female,879,9.5,Engineering,2,9,5,7,5,Mid,Yes
Male,984,8.5,Arts,4,5,4,10,2,Entry,Yes
Female,480,8.5,Law,0,7,3,4,3,Senior,No
Male,583,7.0,Computer Science,4,2,2,5,1,Entry,No
Male,932,9.5,Law,1,5,1,7,4,Mid,No
Male,857,8.5,Medicine,2,1,2,6,5,Senior,No
Male,20,8.5,Law,2,2,0,9,0,Executive,No
Male,593,7.0,Business,3,3,5,3,5,Mid,No
Male,950,8.5,Computer Science,3,8,1,8,3,Entry,Yes
Male,228,9.5,Engineering,4,3,5,10,5,Entry,Yes
Male,346,7.0,Business,0,6,2,4,2,Entry,No
Female,19,7.0,Mathematics,1,7,0,9,4,Senior,Yes
Male,444,9.5,Law,4,4,4,1,5,Entry,Yes
Other,677,9.5,Business,2,1,4,5,3,Mid,No
Male,368,7.0,Arts,2,7,5,4,4,Entry,No
Male,899,9.5,Business,2,4,5,5,1,Senior,No
Male,619,7.0,Business,1,4,4,6,3,Mid,No
Male,889,9.5,Law,4,6,5,1,5,Entry,Yes
Female,860,9.5,Medicine,1,5,4,8,5,Mid,No
Male,726,9.5,Mathematics,2,2,5,3,0,Entry,No
Female,751,9.5,Law,3,6,1,7,1,Mid,Yes
Female,147,7.0,Engineering,4,0,5,7,0,Senior,No
Female,693,9.5,Mathematics,3,3,4,9,4,Senior,Yes
Female,504,7.0,Computer Science,4,3,1,7,0,Entry,No
Female,430,8.5,Arts,2,5,1,8,1,Entry,No
Male,848,9.5,Medicine,3,5,2,4,1,Mid,Yes
Female,440,9.5,Computer Science,3,9,4,10,1,Mid,Yes
Male,198,9.5,Computer Science,4,7,3,4,5,Entry,Yes
Male,997,7.0,Mathematics,3,0,5,10,4,Mid,Yes
Male,287,8.5,Medicine,3,6,4,8,2,Entry,Yes
Female,565,7.0,Arts,2,3,3,4,4,Mid,No
Female,369,9.5,Engineering,4,5,4,4,1,Senior,Yes
Male,240,7.0,Medicine,4,9,1,10,4,Mid,Yes
Female,802,7.0,Medicine,0,8,4,3,3,Entry,No
Male,287,8.5,Medicine,4,2,4,3,3,Executive,No
Male,700,9.5,Arts,2,7,4,4,2,Entry,Yes
Male,395,7.0,Medicine,3,2,4,2,4,Entry,No
Male,996,9.5,Medicine,0,5,2,3,5,Entry,No
Male,518,7.0,Business,3,1,5,2,4,Entry,No
Female,795,7.0,Business,4,8,2,6,3,Entry,Yes
Female,775,8.5,Business,1,1,1,3,1,Mid,No
Male,561,9.5,Business,3,4,1,2,0,Mid,Yes
Female,864,7.0,Medicine,4,5,3,9,1,Mid,Yes
Female,712,7.0,Mathematics,2,3,1,8,2,Senior,No
Female,60,9.5,Business,4,6,2,5,0,Executive,Yes
Female,545,8.5,Computer Science,0,6,1,9,1,Entry,Yes
Male,303,9.5,Mathematics,1,6,3,5,4,Entry,Yes
Female,244,7.0,Engineering,1,6,3,5,5,Mid,No
Female,684,8.5,Business,1,9,2,4,4,Mid,No
Male,207,8.5,Arts,2,9,1,3,3,Entry,No
Male,375,8.5,Engineering,1,8,5,10,4,Mid,Yes
Female,283,9.5,Law,3,1,3,9,4,Mid,Yes
Male,478,9.5,Law,2,4,1,4,2,Executive,No
Other,22,9.5,Computer Science,4,9,1,7,5,Mid,Yes
Male,559,9.5,Engineering,0,8,5,5,0,Mid,Yes
Female,349,8.5,Engineering,2,1,2,7,1,Mid,No
Male,489,7.0,Computer Science,0,2,2,8,1,Entry,No
Female,944,9.5,Law,2,6,1,8,2,Mid,Yes
Female,670,9.5,Business,4,8,4,10,0,Mid,Yes
Male,258,7.0,Computer Science,0,2,4,6,4,Entry,No
Female,655,9.5,Arts,2,9,0,5,5,Mid,Yes
Male,47,8.5,Computer Science,0,7,0,2,2,Entry,No
Male,27,9.5,Medicine,1,7,0,8,4,Mid,Yes
Male,967,9.5,Law,1,3,2,5,1,Entry,No
Female,27,9.5,Medicine,1,5,1,8,2,Entry,No
Male,981,7.0,Law,3,7,5,6,5,Entry,Yes
Male,397,9.5,Law,1,8,5,8,2,Entry,Yes
Male,951,9.5,Engineering,1,1,3,1,2,Entry,No
Female,145,8.5,Business,4,0,1,9,1,Entry,Yes
Female,587,8.5,Business,0,4,1,9,5,Entry,No
Male,699,9.5,Law,0,9,0,3,1,Senior,Yes
Male,522,8.5,Law,1,2,1,5,3,Senior,No
Female,121,7.0,Medicine,0,5,5,7,5,Mid,No
Male,801,7.0,Arts,2,0,0,8,1,Entry,No
Female,462,9.5,Computer Science,1,3,1,7,5,Mid,No
Female,677,9.5,Law,1,5,3,3,1,Entry,No
Female,382,9.5,Law,3,1,4,7,4,Executive,Yes
Male,776,8.5,Computer Science,2,7,4,1,1,Mid,No
Female,673,9.5,Computer Science,1,3,2,5,5,Entry,No
Female,903,9.5,Arts,1,1,3,9,0,Entry,Yes
Female,418,9.5,Arts,0,0,5,2,4,Mid,No
Male,327,7.0,Computer Science,1,7,1,3,5,Entry,No
Male,391,9.5,Law,1,9,3,9,5,Entry,Yes
Male,297,8.5,Law,1,0,1,3,5,Mid,No
Female,630,7.0,Computer Science,1,6,3,8,3,Entry,No
Female,996,9.5,Law,3,6,3,6,0,Mid,Yes
Male,823,9.5,Arts,2,5,4,7,3,Senior,No
Male,775,8.5,Computer Science,3,7,3,5,2,Entry,Yes
Male,84,9.5,Arts,0,9,2,10,2,Entry,Yes
Female,146,7.0,Law,4,0,1,7,2,Senior,No
Female,171,9.5,Law,1,0,0,10,1,Entry,Yes
Male,334,7.0,Engineering,0,0,3,10,1,Entry,No
Male,424,8.5,Medicine,4,5,0,3,4,Senior,No
Male,309,9.5,Medicine,1,6,4,5,0,Entry,Yes
Female,526,9.5,Mathematics,1,9,0,6,0,Entry,Yes
Female,661,9.5,Arts,4,8,2,9,5,Entry,Yes
Female,881,9.5,Computer Science,3,9,2,4,2,Senior,Yes
Male,763,9.5,Medicine,4,4,4,8,2,Mid,Yes
Female,569,9.5,Law,4,0,5,8,5,Mid,Yes
Male,347,8.5,Business,2,8,2,10,1,Entry,Yes
Female,302,7.0,Computer Science,1,4,1,6,3,Entry,No
Male,922,7.0,Arts,1,5,5,8,5,Senior,No
Female,347,8.5,Law,3,8,2,5,0,Mid,Yes
Female,408,9.5,Law,3,1,5,1,0,Entry,Yes
Female,133,7.0,Business,2,2,3,4,3,Senior,No
Female,682,7.0,Arts,2,6,2,6,0,Senior,No
Male,614,7.0,Mathematics,2,2,5,9,0,Mid,No
Male,988,9.5,Computer Science,3,1,1,4,1,Executive,Yes
Female,106,7.0,Law,4,6,4,6,0,Entry,Yes
Male,171,7.0,Mathematics,1,7,2,10,2,Mid,Yes
Male,640,9.5,Engineering,1,8,1,5,2,Entry,Yes
Male,250,9.5,Law,0,1,3,9,4,Mid,Yes
Female,544,8.5,Engineering,3,1,0,10,1,Senior,Yes
Male,728,9.5,Engineering,3,6,0,6,1,Mid,Yes
Male,262,7.0,Computer Science,2,3,4,3,2,Mid,No
Male,842,9.5,Computer Science,0,4,4,2,1,Entry,No
Male,494,8.5,Business,0,0,0,3,1,Mid,No
Female,244,9.5,Law,3,5,0,6,4,Entry,Yes
Other,451,9.5,Computer Science,2,9,4,10,3,Entry,Yes
Female,903,9.5,Computer Science,1,7,0,8,5,Mid,Yes
Male,797,7.0,Business,2,0,2,8,0,Mid,No
Female,290,9.5,Business,1,1,5,5,4,Entry,No
Female,263,7.0,Law,3,6,1,1,3,Mid,Yes
Male,849,9.5,Mathematics,2,1,5,1,0,Mid,No
Female,845,9.5,Arts,0,8,4,7,2,Mid,Yes
Female,314,9.5,Medicine,4,5,1,2,3,Entry,Yes
Female,85,9.5,Law,0,4,3,4,0,Mid,No
Female,415,9.5,Medicine,1,6,3,10,4,Mid,Yes
Male,329,9.5,Arts,3,9,2,5,0,Mid,Yes
Male,45,8.5,Engineering,2,7,3,8,1,Senior,No
Female,815,8.5,Mathematics,3,8,4,10,5,Mid,Yes
Male,333,9.5,Law,3,5,2,9,0,Senior,Yes
Male,465,9.5,Computer Science,1,4,5,1,2,Executive,No
Female,200,9.5,Business,3,6,2,9,4,Mid,Yes
Female,201,9.5,Law,2,1,4,5,3,Entry,No
Male,329,9.5,Business,0,7,0,4,0,Entry,Yes
Female,680,9.5,Engineering,3,3,1,10,4,Senior,Yes
Female,240,8.5,Business,2,0,4,5,2,Entry,No
Female,884,9.5,Engineering,2,2,0,9,5,Entry,Yes
Male,798,8.5,Mathematics,1,8,0,8,3,Senior,No
Male,702,7.0,Arts,3,3,3,10,0,Mid,Yes
Male,583,8.5,Engineering,1,9,5,5,2,Entry,No
Male,657,9.5,Medicine,0,9,2,10,1,Executive,Yes
Male,359,7.0,Law,0,2,2,5,4,Mid,No
Male,998,9.5,Engineering,2,3,3,1,4,Mid,No
Male,901,9.5,Law,3,2,3,9,0,Entry,Yes
Female,721,9.5,Arts,2,2,2,3,2,Mid,No
Male,360,9.5,Mathematics,3,1,4,1,3,Mid,Yes
Female,378,9.5,Engineering,1,5,4,5,3,Mid,No
Female,385,8.5,Arts,0,9,4,10,3,Entry,Yes
Male,720,7.0,Medicine,0,5,4,3,3,Mid,No
Female,465,9.5,Mathematics,1,9,3,6,0,Mid,Yes
Female,222,8.5,Computer Science,4,3,1,7,0,Senior,No
Male,799,9.5,Arts,4,7,1,4,4,Mid,Yes
Female,675,9.5,Computer Science,4,5,2,4,2,Entry,Yes
Male,365,7.0,Arts,3,7,1,2,1,Entry,Yes
Female,72,9.5,Mathematics,1,5,4,2,0,Mid,No
Male,240,9.5,Engineering,3,8,3,7,3,Mid,Yes
Female,504,7.0,Computer Science,3,2,4,5,1,Entry,No
Male,414,9.5,Mathematics,1,2,0,5,4,Entry,No
Female,127,9.5,Arts,3,1,3,2,3,Entry,Yes
Male,487,8.5,Law,1,9,0,7,5,Entry,No
Female,597,9.5,Arts,4,5,0,2,2,Entry,Yes
Female,527,7.0,Computer Science,4,6,2,5,1,Senior,Yes
Male,248,9.5,Law,3,6,0,5,4,Mid,Yes
Female,482,7.0,Mathematics,0,4,1,3,0,Executive,No
Male,312,9.5,Arts,1,5,1,2,2,Senior,No
Female,444,9.5,Computer Science,2,6,0,3,3,Mid,Yes
Female,283,9.5,Medicine,2,1,2,5,1,Mid,No
Female,2,9.5,Business,3,9,0,6,4,Senior,Yes
Female,74,8.5,Medicine,0,6,3,4,1,Entry,No
Male,64,9.5,Computer Science,1,0,3,7,2,Entry,No
Male,773,9.5,Engineering,4,5,3,2,0,Entry,Yes
Male,347,9.5,Engineering,3,7,3,6,0,Entry,Yes
Female,324,7.0,Business,1,0,0,9,5,Entry,No
Male,239,9.5,Computer Science,1,0,4,10,2,Entry,Yes
Female,397,9.5,Law,1,5,4,5,3,Entry,No
Female,337,9.5,Arts,0,4,5,4,1,Mid,No
Male,341,9.5,Medicine,1,2,3,9,3,Mid,Yes
Female,279,8.5,Law,0,9,5,6,4,Mid,No
Male,353,9.5,Mathematics,0,9,5,4,3,Entry,Yes
Male,946,8.5,Medicine,1,6,2,1,5,Entry,No
Female,892,7.0,Business,4,6,2,9,2,Entry,Yes
Male,463,9.5,Business,1,6,0,10,5,Mid,Yes
Male,462,9.5,Mathematics,4,5,4,3,0,Senior,Yes
Female,713,8.5,Business,3,3,0,6,5,Entry,No
Male,293,7.0,Mathematics,2,8,1,1,2,Entry,No
Other,798,7.0,Law,3,8,3,6,2,Entry,Yes
Other,733,8.5,Law,0,6,1,3,1,Entry,No
Male,407,7.0,Business,3,6,1,3,2,Entry,Yes
Male,162,7.0,Law,2,7,5,7,4,Entry,No
Female,503,8.5,Business,2,4,2,9,1,Entry,No
Male,448,9.5,Law,4,8,4,6,1,Executive,Yes
Male,695,9.5,Business,3,5,5,1,3,Senior,Yes
Female,455,8.5,Arts,0,6,5,9,5,Mid,Yes
Male,885,9.5,Arts,0,6,3,5,2,Senior,Yes
Female,265,9.5,Mathematics,4,8,0,2,3,Entry,Yes
Male,132,8.5,Medicine,4,6,3,3,3,Entry,Yes
Male,834,8.5,Mathematics,3,2,0,5,5,Entry,No
Male,120,8.5,Medicine,4,5,0,2,1,Mid,No
Other,892,7.0,Mathematics,2,5,4,3,3,Senior,No
Female,219,8.5,Business,0,6,1,8,3,Entry,No
Female,417,9.5,Medicine,2,5,0,6,1,Entry,No
Male,672,9.5,Law,1,3,4,2,1,Senior,No
Male,505,9.5,Business,2,5,1,2,0,Entry,No
Male,300,8.5,Arts,0,2,5,1,2,Mid,No
Female,109,9.5,Engineering,1,0,5,7,0,Mid,No
Female,238,9.5,Arts,3,0,1,6,5,Entry,Yes
Female,293,9.5,Computer Science,1,4,3,6,1,Mid,No
Male,987,8.5,Arts,4,7,3,5,4,Entry,Yes
Female,988,9.5,Computer Science,0,2,3,3,3,Entry,No
Male,579,9.5,Medicine,4,1,2,8,3,Senior,Yes
Other,828,9.5,Arts,2,7,1,3,1,Entry,Yes
Male,187,9.5,Engineering,3,8,2,5,3,Entry,Yes
Female,36,7.0,Law,0,8,3,8,0,Entry,No
Male,561,9.5,Arts,3,1,4,3,3,Entry,Yes
Male,256,7.0,Law,0,7,3,5,4,Entry,No
Female,435,9.5,Arts,4,1,0,6,2,Entry,Yes
Male,619,8.5,Arts,2,6,4,1,5,Mid,No
Male,8,8.5,Law,1,7,4,2,5,Entry,No
Female,748,9.5,Law,3,0,1,7,5,Senior,Yes
Female,178,9.5,Business,0,7,2,9,0,Entry,Yes
Female,242,8.5,Arts,0,2,0,10,2,Mid,No
Male,41,9.5,Arts,3,0,4,4,2,Entry,Yes
Female,357,9.5,Engineering,1,6,2,5,4,Entry,Yes
Female,757,7.0,Law,2,9,2,4,5,Entry,No
Male,113,7.0,Law,0,2,0,3,4,Senior,No
Female,877,9.5,Computer Science,0,7,0,10,4,Entry,Yes
Male,768,7.0,Computer Science,3,8,3,2,4,Entry,Yes
Male,166,8.5,Law,3,1,3,3,5,Entry,No
Male,504,7.0,Engineering,0,0,4,2,0,Mid,No
Male,854,8.5,Medicine,0,7,4,8,4,Senior,No
Female,78,9.5,Arts,0,9,4,1,0,Entry,Yes
Female,719,8.5,Medicine,4,5,3,5,3,Mid,No
Female,823,7.0,Engineering,0,9,4,1,2,Entry,No
Female,878,8.5,Medicine,2,0,4,5,5,Executive,No
Male,196,8.5,Computer Science,2,2,3,3,3,Mid,No
Female,402,7.0,Business,1,8,3,9,3,Entry,Yes
Female,833,9.5,Medicine,3,8,4,1,1,Entry,Yes
Male,64,9.5,Business,1,5,4,10,5,Entry,Yes
Female,652,7.0,Medicine,0,2,2,1,3,Mid,No
Other,886,8.5,Engineering,3,7,1,8,3,Entry,Yes
Female,425,8.5,Business,0,5,3,3,1,Mid,No
